Name,Street_Address,City,State,Zip-Code,Latitude,Longitude,Phone#,Loc Type,24/7 Self-Service
Circle K,891 Temple Ave,Colonial Heights,VA,23834,37.258883,-77.399842,,Propane Tank Exchange,False
Dollar General,3501 Oaklawn Boulevard,Hopewell,VA,23860,37.275777,-77.311824,,Propane Tank Exchange,False
Five Forks Food Mart & Deli,2605 Berry St,Hopewell,VA,23860,37.280327,-77.29575,,Propane Tank Exchange,False
7 Eleven,961 Temple Ave,Colonial Heights,VA,23834,37.258096,-77.398269,,Propane Tank Exchange,False
Wawa,907 Colonial Corner Dr,Hopewell,VA,23860,37.270868,-77.317186,,Propane Tank Exchange,True
Oaklawn Express Gulf,3934 Oaklawn Blvd,Hopewell,VA,23860,37.270844,-77.316401,,Propane Tank Exchange,False
Maverik,1680 S Redwood Rd,Salt Lake City,UT,84104,40.733572,-111.939919,,Propane Tank Exchange,False
Maverik,1290 S Wallace Rd,Salt Lake City,UT,84104,40.741131,-111.945163,,Propane Tank Exchange,False
Maverik,676 North Redwood Road,Salt Lake City,UT,84116,40.784159,-111.938975,,Propane Tank Exchange,False
Albertsons,729 N Redwood Rd,Salt Lake City,UT,84116,40.785551,-111.940884,,Propane Tank Exchange,False
American Food Mart,1605 So Foothill Dr,Salt Lake City,UT,84108,40.7346,-111.820807,,Propane Tank Exchange,False
Dollar General,857 N Redwood Rd,Salt Lake City,UT,84116,40.788047,-111.940279,,Propane Tank Exchange,False
Maverik,2175 S Redwood Rd,West Valley City,UT,84119,40.723111,-111.937997,,Propane Tank Exchange,False
7 Eleven,2917 South Highland Drive,Salt Lake City,UT,84106,40.707553,-111.852988,,Propane Tank Exchange,False
7 Eleven,2321 S Redwood Rd,West Valley City,UT,84119,40.720584,-111.938556,,Propane Tank Exchange,False
Mini Mart,310 E 3300 So.,Salt Lake City,UT,84115,40.699264,-111.882244,,Propane Tank Exchange,False
Maverik,3300 South West Temple,Salt Lake City,UT,84115,40.699537,-111.894142,,Propane Tank Exchange,False
7 Eleven,3311 S 700 East,Salt Lake City,UT,84106,40.69964,-111.870766,,Propane Tank Exchange,False
True Value,185 W 3300 S,Salt Lake City,UT,84115,40.699473,-111.896712,,Propane Tank Exchange,False
7 Eleven,911 East 3300 South,Salt Lake City,UT,84106,40.700326,-111.865153,,Propane Tank Exchange,False
Sunny Express,2508 S Redwood Rd,Salt Lake City,UT,84119,40.716576,-111.939534,,Propane Tank Exchange,False
7 Eleven,1285 North Redwood Road,Salt Lake City,UT,84116,40.797332,-111.939805,,Propane Tank Exchange,False
7 Eleven,287 W 3300 South,Salt Lake City,UT,84115,40.699321,-111.899361,,Propane Tank Exchange,False
Harmons,3270 S 1300 E,Salt Lake City,UT,84106,40.701349,-111.855554,,Propane Tank Exchange,False
Home Depot,3398 Highland Drive,Salt Lake City,UT,84106,40.697809,-111.851432,,Propane Tank Exchange,False
Home Depot (QR Code),3398 S Highland Dr.,Salt Lake City,UT,84106,40.697688,-111.85079,,Propane Tank Exchange,True
Walmart,2705 E Parleys Way,Salt Lake City,UT,84109,40.720019,-111.813288,,Propane Tank Exchange,False
Top Stop,2362 S Foothill Blvd,Salt Lake City,UT,84108,40.719921,-111.811095,,Propane Tank Exchange,False
Maverik,3112 S Redwood Road,West Valley Cit,UT,84119,40.703673,-111.93978,,Propane Tank Exchange,False
7 Eleven,3060 S Constitution Blvd,West Valley City,UT,84119,40.704265,-111.943423,,Propane Tank Exchange,False
Maverik,1927 South 3230 West,Salt Lake City,UT,84104,40.728798,-111.967683,,Propane Tank Exchange,False
Mini Mart,310 E 3900 S,Salt Lake City,UT,84107,40.686799,-111.88247,,Propane Tank Exchange,False
7 Eleven,480 East 3900 South,Salt Lake City,UT,84107,40.6867,-111.877399,,Propane Tank Exchange,False
Maverik,514 West 3900 South,Salt Lake City,UT,84123,40.687389,-111.906181,,Propane Tank Exchange,False
7 Eleven,904 East 3900 South,Salt Lake City,UT,84124,40.686646,-111.865103,,Propane Tank Exchange,False
Home Depot (QR code),328 W 2100 S,Salt Lake City,UT,84115,40.727722,-111.969856,,Propane Tank Exchange,True
7 Eleven,2289 East 3300 South,Salt Lake City,UT,84109,40.700266,-111.824883,,Propane Tank Exchange,False
7 Eleven,1305 East 3900 South,Salt Lake City,UT,84124,40.68749,-111.853713,,Propane Tank Exchange,False
Albertsons,1585 W 3500 So,West Valley Cit,UT,84119,40.695271,-111.936193,,Propane Tank Exchange,False
Casual Barbecue & Fireplaceace,555 West 3900 South,Salt Lake City,UT,84123,40.685831,-111.908798,,Propane Tank Exchange,False
7 Eleven,4051 South State,Salt Lake City,UT,84107,40.683283,-111.887641,,Propane Tank Exchange,False
Holiday Oil,3436 S 2300 E,Salt Lake City,UT,84109,40.696469,-111.824976,,Propane Tank Exchange,False
Holiday Oil,3894 Highland Dr,Salt Lake City,UT,84106,40.687389,-111.845726,,Propane Tank Exchange,False
Maverik,1445 South Gustin Road,Salt Lake City,UT,84104,40.740108,-111.982617,,Propane Tank Exchange,False
Holiday Oil,11820 S 5487 West,Riverton,UT,84119,40.709513,-111.964173,,Propane Tank Exchange,False
Holiday Oil,2728 West 3100 South,West Valley City,UT,84119,40.704063,-111.958464,,Propane Tank Exchange,False
Maverik,2675 South 3200 West,West Valley,UT,84119,40.711516,-111.967197,,Propane Tank Exchange,False
At Your Convenience,2065 South Orchard Drive,Bountiful,UT,84010,40.831646,-111.915007,,Propane Tank Exchange,False
Top Stop,2300 E 3890 S,Salt Lake City,UT,84109,40.687399,-111.824976,,Propane Tank Exchange,False
Fresh Market,3865 South 2300 East,Salt Lake City,UT,84109,40.687517,-111.823136,,Propane Tank Exchange,False
Century Express Mart,4489 S 450w,Murray,UT,84123,40.674972,-111.903529,,Propane Tank Exchange,False
7 Eleven,895 East 4500 South,Salt Lake City,UT,84107,40.674668,-111.865825,,Propane Tank Exchange,False
Chevron,4500 South 454 West,Murray,UT,84123,40.674829,-111.904061,,Propane Tank Exchange,False
Top Stop,4025 W 1820 So,Salt Lake City,UT,84104,40.730311,-111.987834,,Propane Tank Exchange,False
BP,524 West 4500 South,Murray,UT,84123,40.675108,-111.905992,,Propane Tank Exchange,False
Maverik,4506 S Commerce Dr,Murray,UT,84107,40.674075,-111.900356,,Propane Tank Exchange,False
7 Eleven,3235 East 3300 South,Salt Lake City,UT,84109,40.70027,-111.802379,,Propane Tank Exchange,False
BP,4111 South Redwood Road,Salt Lake City,UT,84123,40.681809,-111.938511,,Propane Tank Exchange,False
Johns Market,4141 Redwood Road,TAylorsville,UT,84123,40.681257,-111.937627,,Propane Tank Exchange,False
CVS,3148 W 3500 S,West Valley City,UT,84119,40.697289,-111.966475,,Propane Tank Exchange,False
Neighborhood Market,15 S Highway 89,North Salt Lake,UT,84054,40.841366,-111.90991,,Propane Tank Exchange,False
Davis Food And Drug,3765 South 2700 West,West Valley City,UT,84119,40.69027,-111.95798,,Propane Tank Exchange,False
Holiday Oil,3189 West 3500 South,West Valley City,UT,84119,40.696235,-111.967037,,Propane Tank Exchange,False
Holiday Oil,3210 West 3500 South,West Valley City,UT,84119,40.697033,-111.968154,,Propane Tank Exchange,False
Pilot Flying J,885 West North Point Circle,North Salt Lake,UT,84054,40.836175,-111.934111,,Propane Tank Exchange,False
Pilot/Flying J,885 West North Point Circle,North Salt Lake,UT,84054,40.836175,-111.934111,,Propane Cylinder Refill,False
Walmart,4627 South 900 East,Salt Lake City,UT,84117,40.669861,-111.864224,,Propane Tank Exchange,False
Fresh Market,1680 E 4500 South,Salt Lake City,UT,84117,40.673929,-111.843294,,Propane Tank Exchange,False
Macey's Food And Drug,4530 S Highland Drive,Salt Lake City,UT,84117,40.673097,-111.842544,,Propane Tank Exchange,False
7 Eleven,4811 South State St,Murray,UT,84107,40.666648,-111.887856,,Propane Tank Exchange,False
Tesoro,6785 So State St,Murray,UT,84107,40.665099,-111.888214,,Propane Tank Exchange,False
7 Eleven,5769 S State Street,Salt Lake City,UT,84107,40.665099,-111.888214,,Propane Tank Exchange,False
Jacksons Food Stores,3575 W 3500 So,Salt Lake City,UT,84119,40.696218,-111.976399,,Propane Tank Exchange,False
Maverik,800 W Center Street,North Salt Lake,UT,84054,40.842518,-111.931942,,Propane Tank Exchange,False
Fresh Market,3555 West 3500 South,West Valley City,UT,84119,40.694993,-111.975214,,Propane Tank Exchange,False
BP,2322 East 4500 South,Salt Lake City,UT,84117,40.674032,-111.824002,,Propane Tank Exchange,False
Fast Track,3427 So Orchard Drive,Bountiful,UT,84010,40.851978,-111.895867,,Propane Tank Exchange,False
Mini Mart,3984 W 3500 S,West Valley Cit,UT,84120,40.696988,-111.986209,,Propane Tank Exchange,False
7 Eleven,4684 S Redwood Rd,TAylorsville,UT,84123,40.668036,-111.93934,,Propane Tank Exchange,False
Holiday Oil,3219 West 4100 South,West Valley City,UT,84119,40.681804,-111.968129,,Propane Tank Exchange,False
Harmons,3955 W 3500 South,West Valley City,UT,84120,40.695598,-111.985716,,Propane Tank Exchange,False
7 Eleven,2931 E 4430 S,Salt Lake City,UT,84124,40.675442,-111.809372,,Propane Tank Exchange,False
Harmons,4675 South Holladay Boulevard,Holladay,UT,84117,40.668687,-111.824114,,Propane Tank Exchange,False
ACE Hardware,4695 Holladay Blvd,Holladay,UT,84117,40.668312,-111.822922,,Propane Tank Exchange,False
Fresh Market,1825 West 4700 South,TAylorsville,UT,84129,40.66641,-111.941605,,Propane Tank Exchange,False
Holiday Oil,525 North Redwood Road,North Salt Lake City,UT,84051,40.851493,-111.930423,,Propane Tank Exchange,False
BP,4841 South Redwood,Salt Lake City,UT,84123,40.664501,-111.938285,,Propane Tank Exchange,False
BP,2187 West 4700 South,TAylorsville,UT,84129,40.667275,-111.947985,,Propane Tank Exchange,False
7 Eleven,4750 Holladay Blvd,Salt Lake City,UT,84117,40.665989,-111.822332,,Propane Tank Exchange,False
Basin Markets,5380 South 900 East,Murray,UT,84107,40.653861,-111.866204,,Propane Tank Exchange,False
Lees Marketplace,725 N Redwood Rd,North Salt Lake,UT,84054,40.854421,-111.931196,,Propane Tank Exchange,False
Holiday Oil,606 West 5300 South,Murray,UT,84123,40.654358,-111.907884,,Propane Tank Exchange,False
South Fork Hardware,1075 N 500e,North Salt Lake,UT,84054,40.86059,-111.898313,,Propane Tank Exchange,False
BP,690 West 5300 South,Murray,UT,84123,40.654201,-111.909842,,Propane Tank Exchange,False
Holiday Oil,4391 West 3500 South,West Valley Cit,UT,84120,40.696261,-111.995875,,Propane Tank Exchange,False
Top Stop,609 W 5300 S,Salt Lake City,UT,84123,40.653678,-111.908071,,Propane Tank Exchange,False
Ernies Too,2563 South Main Street,Bountiful,UT,84010,40.861875,-111.895555,,Propane Tank Exchange,False
Holiday Oil,2716 West 4700 South,West Valley City,UT,84129,40.667889,-111.958355,,Propane Tank Exchange,False
Holiday Oil,2729 West 4700 South,TAylorsville,UT,84129,40.667307,-111.958467,,Propane Tank Exchange,False
ACE Hardware,5632 South 900 East,Murray,UT,84121,40.648777,-111.867137,,Propane Tank Exchange,False
Macey's Food And Drug,5632 South 900 East,Murray,UT,84121,40.648777,-111.867137,,Propane Tank Exchange,False
Anayas Market,4122 So 4000 West,West Valley Cit,UT,84120,40.68167,-111.987321,,Propane Tank Exchange,False
7 Eleven,4807 West 3500 South,West Valley City,UT,84120,40.696332,-112.006214,,Propane Tank Exchange,False
BP,5416 South Redwood Road,Salt Lake City,UT,84123,40.65273,-111.939534,,Propane Tank Exchange,False
Harmons,5454 S Redwood Rd,Salt Lake City,UT,84123,40.652193,-111.940778,,Propane Tank Exchange,False
Walmart,5468 South Redwood Road,Murray,UT,84123,40.651787,-111.939513,,Propane Tank Exchange,False
Dollar General,3646 W 4700 S,West Valley City,UT,84118,40.668235,-111.978257,,Propane Tank Exchange,False
BP,3597 West 4700 South,TAylorsville,UT,84129,40.667242,-111.976658,,Propane Tank Exchange,False
Jacksons Food Stores,5595 S Redwood Road,Salt Lake City,UT,84123,40.649724,-111.93841,,Propane Tank Exchange,False
Home Depot (QR code),4581 S 4000 W           ,West Valley City,UT,84120,40.670386,-111.98381,,Propane Tank Exchange,True
7 Eleven,6032 S 900 East,Murray,UT,84123,40.641661,-111.866523,,Propane Tank Exchange,False
Maverik,5600 W 2678 S,West Valley Cit,UT,84120,40.711473,-112.02567,,Propane Tank Exchange,False
Maverik,1500 South Main,Bountiful,UT,84010,40.874473,-111.886318,,Propane Tank Exchange,False
7 Eleven,1515 South 500 West,Woods Cross,UT,84010,40.874514,-111.89165,,Propane Tank Exchange,False
Walmart,4570 South 4000 West,West Valley City,UT,84120,40.670579,-111.988951,,Propane Tank Exchange,False
Walmart,4570 S 4000 W,West Valley City,UT,84120,40.670579,-111.988952,,Propane Tank Exchange,True
Top Stop,1284 E Vine St,Salt Lake City,UT,84121,40.640259,-111.855022,,Propane Tank Exchange,False
7 Eleven,4700 South 4000 West,West Valley City,UT,84129,40.667562,-111.986604,,Propane Tank Exchange,False
Jacksons Food Stores,4710 So 4000 W,Salt Lake City,UT,84129,40.667349,-111.986928,,Propane Tank Exchange,False
Holiday Oil,4825 W 4100 S,West Valley City,UT,84120,40.681661,-112.006091,,Propane Tank Exchange,False
Walmart,3180 S 5600 W,West Valley City,UT,84120,40.702224,-112.02585,,Propane Tank Exchange,False
7 Eleven,3180 West 5400 South,TAylorsville,UT,84129,40.653587,-111.967107,,Propane Tank Exchange,False
Walmart,3200 South 5600 West,West Valley City,UT,84120,40.701646,-112.026076,,Propane Tank Exchange,False
Tractor Supply Co.,1533 South 1800 West,Woods Cross,UT,84087,40.874056,-111.929054,,Propane Cylinder Refill,False
Holiday Oil,3215 West 5400 South,TAylorsville,UT,84129,40.652391,-111.967807,,Propane Tank Exchange,False
The Store,2050 E 6200 S,Salt Lake City,UT,84121,40.638022,-111.832639,,Propane Tank Exchange,False
ACE Hardware,6249 South Highland Drive,Cottonwood,UT,84121,40.637679,-111.833033,,Propane Tank Exchange,False
BP,3621 W 5400 South,Salt Lake City,UT,84129,40.652641,-111.977498,,Propane Tank Exchange,False
Qwick Stop,280 W 500 S,Bountiful,UT,84010,40.884427,-111.887064,,Propane Tank Exchange,False
7 Eleven,1109 W 500 S,West Bountiful,UT,84087,40.883637,-111.912146,,Propane Tank Exchange,False
Maverik,4692 South 4800 West,West Valley,UT,84120,40.667844,-112.006306,,Propane Tank Exchange,False
Maverik,6855 South 1300 East,Salt Lake City,UT,84121,40.626484,-111.854328,,Propane Tank Exchange,False
Lapico Market,5404 S 4220 W,Salt Lake City,UT,84118,40.653335,-111.991956,,Propane Tank Exchange,False
Stan's Market,4195 W 5415 S,Kearns,UT,84118,40.651939,-111.991094,,Propane Tank Exchange,False
Holiday Oil,6189 South 3200 West,TAylorsville,UT,84118,40.638872,-111.966772,,Propane Tank Exchange,False
7 Eleven,48 West 7200 South,Midvale,UT,84047,40.620892,-111.892436,,Propane Tank Exchange,False
Holiday Oil,6415 West 3500 South,West Valley City,UT,84128,40.696226,-112.04461,,Propane Tank Exchange,False
Bateman Commercial,1232 W Jordan River Blvd,West Jordan,UT,84084,40.624417,-111.92756,,Propane Tank Exchange,False
Maverik,6962 S Bingham Junction Blvd,Midvale,UT,84047,40.622236,-111.914382,,Propane Tank Exchange,False
Holiday Oil,7173 South 700 West,Midvale,UT,84047,40.621511,-111.909817,,Propane Tank Exchange,False
Maverik,686 East 7200 South,Midvale,UT,84047,40.620279,-111.872736,,Propane Tank Exchange,False
Harts,335 W 7200 S,Midvale,UT,84047,40.620341,-111.899524,,Propane Tank Exchange,False
Home Depot (QR code),1310 E Park Centre Dr   ,Salt Lake City,UT,84121,40.62187,-111.852454,,Propane Tank Exchange,True
Jacksons Food Stores,7200 S  365 W,Midvale,UT,84047,40.620358,-111.900292,,Propane Tank Exchange,False
Dino Mart,504 W 400 N,Bountiful,UT,84010,40.894342,-111.892888,,Propane Tank Exchange,False
Dans,2029 E 7000 South,Salt Lake City,UT,84121,40.624861,-111.832976,,Propane Tank Exchange,False
Common Cents,412 North 500 West,Bountiful,UT,84010,40.894435,-111.891769,,Propane Tank Exchange,False
7 Eleven,1307 West 7000 South,West Jordan,UT,84084,40.623637,-111.929739,,Propane Tank Exchange,False
Mini Mart,7006 S Highland Dr,Cottonwood,UT,84121,40.623941,-111.834681,,Propane Tank Exchange,False
7 Eleven,5415 South 4637 West,Kearns,UT,84118,40.652434,-112.002399,,Propane Tank Exchange,False
7 Eleven,6215 S Dixie Dr,West Jordan,UT,84084,40.638239,-111.977354,,Propane Tank Exchange,False
7 Eleven,1680 West 7000 South,West Jordan,UT,84084,40.624634,-111.93823,,Propane Tank Exchange,False
Walmart,7250 South Union Park Ave,Midvale,UT,84047,40.619396,-111.858535,,Propane Tank Exchange,False
7 Eleven,6990 South Redwood Road,West Jordan,UT,84084,40.624581,-111.939629,,Propane Tank Exchange,False
Reams Food,6200 South 3665 West,Kearns,UT,84118,40.63762,-111.97829,,Propane Tank Exchange,False
Holiday Oil,2235 E Ft Union Blvd,Cottonwood Heights,UT,84121,40.624336,-111.826909,,Propane Tank Exchange,False
Jacksons Food Stores,7020 So Redwood Rd,West Jordan,UT,84084,40.623699,-111.939203,,Propane Tank Exchange,False
7 Eleven,2296 East 7000 Sth,Salt Lake City,UT,84121,40.623536,-111.825094,,Propane Tank Exchange,False
Maverik,7360  S Union Park Ave,Midvale,UT,84047,40.617541,-111.858801,,Propane Tank Exchange,False
ACE Hardware,7101 S Redwood Rd,West Jordan,UT,84084,40.62203,-111.937065,,Propane Cylinder Refill,False
ACE Hardware,7101 South Redwood Road,West Jordan,UT,84084,40.62203,-111.937065,,Propane Tank Exchange,False
7 Eleven,2471 S 7200 West,West Valley City,UT,84128,40.71638,-112.062477,,Propane Tank Exchange,False
Holiday Oil,7505 S State St,Midvale,UT,84047,40.614695,-111.890248,,Propane Tank Exchange,False
Arminen Gas,2995 E Fort Union Blvd,Salt Lake City,UT,84121,40.624205,-111.808013,,Propane Tank Exchange,False
Harmons,7755 South 700 East,Midvale,UT,84047,40.610675,-111.870459,,Propane Tank Exchange,False
7 Eleven,7825 South 700 East,Sandy,UT,84070,40.609057,-111.871461,,Propane Tank Exchange,False
Jacksons Food Stores,1011 S  Main St,Centerville,UT,84014,40.906284,-111.878633,,Propane Tank Exchange,False
Maverik,5390 S 5600 W,West Valley,UT,84118,40.653546,-112.025607,,Propane Tank Exchange,False
Macey's Food And Drug,7850 S 1300 East,Sandy,UT,84094,40.608949,-111.855046,,Propane Tank Exchange,False
7 Eleven,7204 West 3500 South,Magna,UT,84044,40.696077,-112.06346,,Propane Tank Exchange,False
Holiday Oil,5408 South 5600 West,Kearns,UT,84118,40.652603,-112.025273,,Propane Tank Exchange,False
7 Eleven,4820 W 6200 South,Kearns,UT,84118,40.638944,-112.00582,,Propane Tank Exchange,False
AmeriGas Propane,9751 Hwy. 290 E,Austin,TX,78724,30.325455,-97.672813,(512) 339-2676,AmeriGas Office,False
7 Eleven,917 N Lamar,Austin,TX,78703,30.274719,-97.752234,,Propane Tank Exchange,False
7 Eleven,1814 Guadalupe,Austin,TX,78701,30.281276,-97.742073,,Propane Tank Exchange,False
7 Eleven,2803 San Jacinto,Austin,TX,78705,30.290784,-97.734265,,Propane Tank Exchange,False
ACE Hardware,718 W. 29th Street,Austin,TX,78705,30.296692,-97.744594,,Propane Tank Exchange,False
CVS,2610 Lake Austin Blvd,Austin,TX,78703,30.281534,-97.775077,,Propane Tank Exchange,False
7 Eleven,2624 Lake Austin Blvd,Austin,TX,78245,30.282095,-97.776016,,Propane Tank Exchange,False
Randalls,715 Exposition Blvd,Austin,TX,78703,30.28387,-97.775714,,Propane Tank Exchange,False
Harmons,4874 W 6200 S,Kearns,UT,84118,40.639698,-112.007072,,Propane Tank Exchange,False
Reams Food,3500 South 7235 West,Magna,UT,84044,40.695176,-112.064114,,Propane Tank Exchange,False
Holiday Oil,4783 West 6200 South,West Jordan,UT,84118,40.638024,-112.005116,,Propane Tank Exchange,False
Maverick,1298 W 7800 S,West Jordan,UT,84088,40.609772,-111.928412,,Propane Tank Exchange,False
7 Eleven,8002 S State St,Midvale,UT,84047,40.605606,-111.891373,,Propane Tank Exchange,False
Top Stop,382 N Frontage Rd,Centerville,UT,84014,40.908312,-111.890747,,Propane Tank Exchange,False
Holiday Oil,1317 West 7800 South,West Jordan,UT,84084,40.609197,-111.929706,,Propane Tank Exchange,False
BP,3731 West Jordan Landing,West Jordan,UT,84084,40.622991,-111.979496,,Propane Tank Exchange,False
CVS,7777 S Redwood Rd,West Jordan,UT,84084,40.609996,-111.938043,,Propane Tank Exchange,False
Farm Market,2615 E Bengal Blve,Cottonwood Heights,UT,84121,40.610481,-111.817663,,Propane Tank Exchange,False
