Title,price,saving,discountData,productLink,quantityPrice,category
Naturaline Damen Bustier Schwarz S,16.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-damen-bustier-schwarz-s/p/3875554004,,Bekleidung
Naturaline Damen Bustier Weiss M,16.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-damen-bustier-weiss-m/p/3875554008,,Bekleidung
Naturaline Damen Bustier Weiss S,16.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-damen-bustier-weiss-s/p/3875554007,,Bekleidung
Naturaline Damen Slip weiss S,7.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-damen-slip-weiss-s/p/3305484007,,Bekleidung
Naturaline Herren Boxershort schwarz S,18.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-boxershort-schwarz-s/p/3404678005,,Bekleidung
Naturaline Herren Slip navy L,9.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-navy-l/p/3305289019,,Bekleidung
Naturaline Herren Slip navy M,9.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-navy-m/p/3305289018,,Bekleidung
Naturaline Herren Slip navy S,9.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-navy-s/p/3305289017,,Bekleidung
Naturaline Herren Slip navy XL,9.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-navy-xl/p/3305289020,,Bekleidung
Naturaline Herren Slip schwarz S,15.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-schwarz-s/p/3404677005,,Bekleidung
Naturaline Herren Slip schwarz XL,15.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-schwarz-xl/p/3404677008,,Bekleidung
Naturaline Herren Slip weiss L,9.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-weiss-l/p/3305289015,,Bekleidung
Naturaline Herren Slip weiss M,9.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-weiss-m/p/3305289014,,Bekleidung
Naturaline Herren Slip weiss S,9.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-weiss-s/p/3305289013,,Bekleidung
Naturaline Herren Slip weiss XL,9.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/naturaline-herren-slip-weiss-xl/p/3305289016,,Bekleidung
Selenacare Menstruationsunterwäsche S,18.3,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/selenacare-menstruationsunterwaesche-s/p/6866398,18.30/1ST,Bekleidung
Selenacare waschbarer Slip Sporty Grösse 158,13.7,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/selenacare-waschbarer-slip-sporty-groesse-158/p/7125037,13.70/1ST,Bekleidung
Tena Silhouette waschbarer Inkontinenz Slip M,34.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/socken-unterwaesche/unterwaesche/tena-silhouette-waschbarer-inkontinenz-slip-m/p/6866483,34.95/1ST,Bekleidung
Taschenschirm fuchsia gepunktet,14.95,,,https://www.coop.ch/de/haushalt-tier/bekleidung/taschen-accessoires/schirme/taschenschirm-fuchsia-gepunktet/p/5796044002,,Bekleidung
Whiskas Katzensnack Dentabites Huhn,2.3,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/katzensnacks-katzenmilch/whiskas-katzensnack-dentabites-huhn/p/4845546,5.75/100g,Tierwelt
Prix Garantie Hobelspäne,3.8,,,https://www.coop.ch/de/haushalt-tier/tierwelt/kleintier/streu/prix-garantie-hobelspaene/p/7107265,0.95/1kg,Tierwelt
Vitakraft Beef-Stick Hundesnack Wild 4x12g,3.2,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/hundesnacks-belohnungen/vitakraft-beef-stick-hundesnack-wild-4x12g/p/3409750,6.67/100g,Tierwelt
Gourmet Mon Petit Katzenfutter in Sauce Fleisch 6x50g,4.4,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/gourmet-mon-petit-katzenfutter-in-sauce-fleisch-6x50g/p/4830408,1.47/100g,Tierwelt
Purina ONE Trocken-Katzenfutter Adult Huhn & Getreide,21.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-trocken-katzenfutter-adult-huhn-getreide/p/4481880,0.73/100g,Tierwelt
Purina ONE Adult Katzenfutter in Sauce Huhn 12x85g,12.5,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/purina-one-adult-katzenfutter-in-sauce-huhn-12x85g/p/6714895,1.23/100g,Tierwelt
Felix Trocken-Katzenfutter Knuspermenü Geflügel,8.45,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/felix-trocken-katzenfutter-knuspermenue-gefluegel/p/5937054,4.23/1kg,Tierwelt
Sheba Filets Selection 4x60g,6.7,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/sheba-filets-selection-4x60g/p/6985341,2.79/100g,Tierwelt
Vitakraft Kaurollen Huhn 3 Stück,8.9,,50% ab 2,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/hundeknochen-kaustreifen/vitakraft-kaurollen-huhn-3-stueck/p/7239766,6.36/100g,Tierwelt
Cat's Best Original Katzenstreu klumpend,12.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenstreu/klumpend/cat-s-best-original-katzenstreu-klumpend/p/5757060,3.01/1kg,Tierwelt
Vitakraft Hundesnack Hühnchenfilet XXL,9.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/hundesnacks-belohnungen/vitakraft-hundesnack-huehnchenfilet-xxl/p/7103354,3.98/100g,Tierwelt
Prix Garantie Dog Menu mit Rind 9x300g,6.75,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/nassfutter-fuer-hunde/prix-garantie-dog-menu-mit-rind-9x300g/p/5644637,0.25/100g,Tierwelt
Dreamies mit Lachs 180G,6.75,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/katzensnacks-katzenmilch/dreamies-mit-lachs-180g/p/5788427,3.75/100g,Tierwelt
"GOURMET Perle Duetto, nasses Alleinfuttermittel für ausgewachsene Katzen, 85g Portionsbeutel",4.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/gourmet-perle-duetto-nasses-alleinfuttermittel-fuer-ausgewachsene-katzen-85g-portionsbeutel/p/4320665,1.46/100g,Tierwelt
Purina ONE Trocken-Katzenfutter Senior 11+ Huhn & Getreide,13.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-trocken-katzenfutter-senior-11-huhn-getreide/p/5937317,0.93/100g,Tierwelt
Lily's Kitchen Hundesnack Mini Burger Beef,3.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/hundesnacks-belohnungen/lily-s-kitchen-hundesnack-mini-burger-beef/p/7023779,5.64/100g,Tierwelt
Simmental Rind Fleischwürfel,3.4,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/hundesnacks-belohnungen/simmental-rind-fleischwuerfel/p/6240126,3.40/100g,Tierwelt
Vitakraft Kaurollen Huhn 25 Stück,14.95,,50% ab 2,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/hundeknochen-kaustreifen/vitakraft-kaurollen-huhn-25-stueck/p/7239767,4.98/100g,Tierwelt
Oecoplan Katzenstreu klumpend,9.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenstreu/klumpend/oecoplan-katzenstreu-klumpend/p/6375005,0.28/100g,Tierwelt
Felix Seaside Sensations mit Lachs,5.3,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/felix-seaside-sensations-mit-lachs/p/3427822,0.53/100g,Tierwelt
Gourmet Gold Mousse assortiert 4x85g,4.5,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/gourmet-gold-mousse-assortiert-4x85g/p/3472783,1.32/100g,Tierwelt
Purina ONE Trocken-katzenfutter Grain Free Adult Lachs,12.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-trocken-katzenfutter-grain-free-adult-lachs/p/7093939,1.18/100g,Tierwelt
Gourmet Revelations Rind 2x57g,2.4,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/gourmet-revelations-rind-2x57g/p/6727457,2.11/100g,Tierwelt
Lily's Kitchen Hundefutter Adult Organic Supper Huhn 4x  150g,8.8,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/nassfutter-fuer-hunde/lily-s-kitchen-hundefutter-adult-organic-supper-huhn/p/7023353,1.47/100g,Tierwelt
Purina ONE Trocken-Katzenfutter Sterilcat Rind & Weizen,13.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-trocken-katzenfutter-sterilcat-rind-weizen/p/4393547,0.93/100g,Tierwelt
Pedigree Hundefutter Terrine Truthahn & Huhn 4x  300g,9.6,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/nassfutter-fuer-hunde/pedigree-hundefutter-terrine-truthahn-huhn/p/3152302,0.80/100g,Tierwelt
Fidelio Erdnusskerne,4.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/voegel/vogelfutter/wildvoegel/fidelio-erdnusskerne/p/6359918,0.55/100g,Tierwelt
Purina ONE Trocken-Katzenfutter Grain Free Sterilcat Rind,12.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-trocken-katzenfutter-grain-free-sterilcat-rind/p/7093941,1.18/100g,Tierwelt
Sheba Soup mit Huhn Beutel 4x40g,4.4,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/sheba-soup-mit-huhn-beutel-4x40g/p/6977484,2.75/100g,Tierwelt
Pedigree Hundefutter Rind 4x  300g,9.6,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/nassfutter-fuer-hunde/pedigree-hundefutter-rind/p/4117419,0.80/100g,Tierwelt
Maybelline New York Lips Vinyl Ink 25 Red-Hot,19.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-new-york-lips-vinyl-ink-25-red-hot/p/7018902,19.95/1ST,Make-Up
Maybelline New York Lips Vinyl Ink 35 Cheeky,19.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-new-york-lips-vinyl-ink-35-cheeky/p/7018900,19.95/1ST,Make-Up
Maybelline New York Lips Vinyl Ink 40 Witty,19.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-new-york-lips-vinyl-ink-40-witty/p/7018899,19.95/1ST,Make-Up
Maybelline New York Lips Vinyl  Ink 55 Royal,19.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-new-york-lips-vinyl-ink-55-royal/p/7018896,19.95/1ST,Make-Up
Maybelline NY Color Sensational the Creams Lippenstift Nr. 122 Brick Beat,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-color-sensational-the-creams-lippenstift-nr-122-brick-beat/p/6564737,16.95/1ST,Make-Up
Maybelline NY Color Sensational the Creams Lippenstift Nr. 177 Bare Reveal,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-color-sensational-the-creams-lippenstift-nr-177-bare-reveal/p/6564738,16.95/1ST,Make-Up
Maybelline NY Color Sensational the Creams Lippenstift Nr. 211 Rosey Risk,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-color-sensational-the-creams-lippenstift-nr-211-rosey-risk/p/6564739,16.95/1ST,Make-Up
Maybelline NY Color Sensational the Creams Lippenstift Nr. 233 Pink Pose,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-color-sensational-the-creams-lippenstift-nr-233-pink-pose/p/6564740,16.95/1ST,Make-Up
Maybelline NY Super Stay Matte Ink Lippenstift 15 Lover,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-super-stay-matte-ink-lippenstift-15-lover/p/6037729,16.95/1ST,Make-Up
Maybelline NY Super Stay Matte Ink Lippenstift 170 Initiator,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-super-stay-matte-ink-lippenstift-170-initiator/p/6564743,16.95/1ST,Make-Up
Maybelline NY Super Stay Matte Ink Lippenstift 20 Pioneer,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-super-stay-matte-ink-lippenstift-20-pioneer/p/6037762,16.95/1ST,Make-Up
Maybelline NY Super Stay Matte Ink Lippenstift  50 Voyager,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-super-stay-matte-ink-lippenstift-50-voyager/p/6037766,16.95/1ST,Make-Up
Maybelline NY Super Stay Matte Ink Lippenstift 65 Seductress,16.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lippenstifte/maybelline-ny-super-stay-matte-ink-lippenstift-65-seductress/p/6155095,16.95/1ST,Make-Up
Lippenstift Brilliant Signature Plump-in-Gloss 400 I Maximize,21.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lipgloss/lippenstift-brilliant-signature-plump-in-gloss-400-i-maximize/p/6768413,21.95/1ST,Make-Up
Lippenstift Brilliant Signature Plump-in-Gloss 404 I Assert,21.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lipgloss/lippenstift-brilliant-signature-plump-in-gloss-404-i-assert/p/6768411,21.95/1ST,Make-Up
Lippenstift Brilliant Signature Plump-in-Gloss 408 I Accentuate,21.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/lippen/lipgloss/lippenstift-brilliant-signature-plump-in-gloss-408-i-accentuate/p/6768410,21.95/1ST,Make-Up
L'Oréal Paris Infaillible 24H Fresh Wear Make-Up-Puder 245 Golden Honey,24.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/l-oreal-paris-infaillible-24h-fresh-wear-make-up-puder-245-golden-honey/p/6714677,24.95/1ST,Make-Up
L'Oréal Paris Infaillible 24H Fresh Wear Make-Up-Puder 40 Cashmere,24.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/l-oreal-paris-infaillible-24h-fresh-wear-make-up-puder-40-cashmere/p/6714673,24.95/1ST,Make-Up
L'Oréal Perfect Match Vanille,24.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/l-oreal-perfect-match-vanille/p/5664176,24.95/1ST,Make-Up
Maybelline NY Super Stay Full Coverage 16H Powder Foundation Nr. 48 Sun Beige,17.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/maybelline-ny-super-stay-full-coverage-16h-powder-foundation-nr-48-sun-beige/p/6038292,17.95/1ST,Make-Up
Perfect Match Puder 7.D/7.W Golden Amber,24.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/perfect-match-puder-7d7w-golden-amber/p/6285589,24.95/1ST,Make-Up
L'Oréal Paris Perfect Match Aufpolsterndes Getöntes Serum 4-5 Mittel,26.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/l-oreal-paris-perfect-match-aufpolsterndes-getoentes-serum-4-5-mittel/p/6815922,89.83/100ml,Make-Up
L'Oréal Paris Perfect Match Aufpolsterndes Getöntes Serum 6-7 dunkel,26.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/l-oreal-paris-perfect-match-aufpolsterndes-getoentes-serum-6-7-dunkel/p/6815923,89.83/100ml,Make-Up
L'Oréal Perfect Match3R3C3K Beige,24.95,,30% ab 2,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/l-oreal-perfect-match3r3c3k-beige/p/5645628,24.95/1ST,Make-Up
Maybelline Instant Perfector 1 Light,22.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/maybelline-instant-perfector-1-light/p/6868443,22.95/1ST,Make-Up
Maybelline NY Fit Me! Matte + Poreless Make-Up Nr. 100 Warm Ivory,13.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/maybelline-ny-fit-me-matte-poreless-make-up-nr-100-warm-ivory/p/5969694,13.95/1ST,Make-Up
Maybelline NY Fit Me! Matte + Poreless Make-Up Nr. 102 Fair Ivory,13.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/maybelline-ny-fit-me-matte-poreless-make-up-nr-102-fair-ivory/p/5969695,13.95/1ST,Make-Up
Maybelline NY Fit Me! Matte + Poreless Make-Up Nr. 104 Soft Ivory,13.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/maybelline-ny-fit-me-matte-poreless-make-up-nr-104-soft-ivory/p/5969697,13.95/1ST,Make-Up
Maybelline NY Fit Me! Matte + Poreless Make-Up Nr. 355 Pecan,13.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/maybelline-ny-fit-me-matte-poreless-make-up-nr-355-pecan/p/5969705,13.95/1ST,Make-Up
Maybelline NY Super Stay Active Wear 30H Foundation 10 Ivory,20.95,,,https://www.coop.ch/de/kosmetik-gesundheit/make-up/teint/foundation/maybelline-ny-super-stay-active-wear-30h-foundation-10-ivory/p/6037697,20.95/1ST,Make-Up
Felix so gut wie Senior Katzenfutter in Gelee assortiert 12x85g,7.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/felix-so-gut-wie-senior-katzenfutter-in-gelee-assortiert-12x85g/p/6871475,0.78/100g,Tierwelt
Whiskas Katzensnack Sticks Lachs 6 Stück,3.2,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/katzensnacks-katzenmilch/whiskas-katzensnack-sticks-lachs-6-stueck/p/4486102,8.89/100g,Tierwelt
Sheba Filets naturbelassenes Hühnchen 1x60g 4x  60g,7.2,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/sheba-filets-naturbelassenes-huehnchen-1x60g/p/6985335,3.00/100g,Tierwelt
Purina ONE Adult Lachs+Vollkorn,21.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-adult-lachs-vollkorn/p/4397873,0.73/100g,Tierwelt
Vitakraft Beef-Stick Hundesnack Rustico,1.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/hundesnacks-belohnungen/vitakraft-beef-stick-hundesnack-rustico/p/5933367,3.55/100g,Tierwelt
Gourmet Perle Katzenfutter in Sauce Duette Fisch assortiert 4x85g,4.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/gourmet-perle-katzenfutter-in-sauce-duette-fisch-assortiert-4x85g/p/4320666,1.46/100g,Tierwelt
Gourmet Nature's Creation Fleisch 8x85g,9.5,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/gourmet-nature-s-creation-fleisch-8x85g/p/7093932,1.40/100g,Tierwelt
Vitakraft Hundesnack Entenbrusttstreifen XXL,9.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/hundesnacks-belohnungen/vitakraft-hundesnack-entenbrusttstreifen-xxl/p/7103358,3.98/100g,Tierwelt
Felix Katzenfutter in Gelee assortiert 120x85g,49.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/felix-katzenfutter-in-gelee-assortiert-120x85g/p/7163711,0.49/100g,Tierwelt
Sheba Selection Katzenfutter in Sauce Fisch 4x85g,5.5,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/sheba-selection-katzenfutter-in-sauce-fisch-4x85g/p/5951013,1.62/100g,Tierwelt
Purina ONE Stericat Rind & Weizen,21.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-stericat-rind-weizen/p/6141354,0.73/100g,Tierwelt
Gourmet Perle Genuss des Meeres Fisch 12x85g,12.5,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/gourmet-perle-genuss-des-meeres-fisch-12x85g/p/6714891,1.23/100g,Tierwelt
Sheba Fresh & Fine Feine Vielfalt Beutel 6x50g,4.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/sheba-fresh-fine-feine-vielfalt-beutel-6x50g/p/6723159,1.65/100g,Tierwelt
"Coop Vogelfutter gemischt 2,5kg",6.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/voegel/vogelfutter/wildvoegel/coop-vogelfutter-gemischt-25kg/p/4025274,0.28/100g,Tierwelt
Purina ONE Trocken-Katzenfutter Adult Huhn & Getreide,7.9,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-trocken-katzenfutter-adult-huhn-getreide/p/3423976,0.99/100g,Tierwelt
Dreamies Katzensnack Käse,6.8,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/katzensnacks-katzenmilch/dreamies-katzensnack-kaese/p/6316426,3.78/100g,Tierwelt
Dreamies mit Thunfisch,6.75,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/katzensnacks-katzenmilch/dreamies-mit-thunfisch/p/6575802,3.75/100g,Tierwelt
Purina ONE Sterilcat Trocken-Katzenfutter Lachs & Weizen,13.95,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/trockenfutter-fuer-katzen/purina-one-sterilcat-trocken-katzenfutter-lachs-weizen/p/6020146,0.93/100g,Tierwelt
Purina ONE Katzenfutter Adult Rind 4x85g,4.8,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/purina-one-katzenfutter-adult-rind-4x85g/p/5937318,1.41/100g,Tierwelt
Felix Junior So gut wie Katzenfutter in Gelee assortiert 4x85g,3.5,,,https://www.coop.ch/de/haushalt-tier/tierwelt/katzen/katzenfutter/nassfutter-fuer-katzen/felix-junior-so-gut-wie-katzenfutter-in-gelee-assortiert-4x85g/p/6871559,1.03/100g,Tierwelt
"Cesar Klassiker in Terrine Huhn&Truthahn, Kalb&Geflügel, Lamm&Truthahn, Rind&Leber 8x150g",10.45,,,https://www.coop.ch/de/haushalt-tier/tierwelt/hunde/hundefutter/nassfutter-fuer-hunde/cesar-klassiker-in-terrine-huhn-truthahn-kalb-gefluegel-lamm-truthahn-rind-leber-8x150g/p/6126123,0.87/100g,Tierwelt
