Team,Category,Date,vs,Opp,Game Result,Team Pts,Opp Pts,Spread,eFG #,eFG %,Rim #,Rim %,Short Mid #,Short Mid %,Long Mid #,Long Mid %,All Mid #,All Mid %,Corner Three #,Corner Three %,Non Corner #,Non Corner %,All Three #,All Three %,Pts/Poss %,Pts/Poss #,ALL TRANSITION Pts+/Poss %,ALL TRANSITION Pts+/Poss #,ALL TRANSITION Freq #,ALL TRANSITION Freq %,ALL TRANSITION Pts/Poss %,ALL TRANSITION Pts/Poss #,OFF STEALS Pts+/Poss %,OFF STEALS Pts+/Poss #,OFF STEALS Freq #,OFF STEALS Freq %,OFF STEALS Pts/Poss %,OFF STEALS Pts/Poss #,OFF LIVE REBOUNDS Pts+/Poss %,OFF LIVE REBOUNDS Pts+/Poss #,OFF LIVE REBOUNDS Freq #,OFF LIVE REBOUNDS Freq %,OFF LIVE REBOUNDS Pts/Poss %,OFF LIVE REBOUNDS Pts/Poss #
ORL,Offense: Shooting Frequency,03/03/24,vs.,DET,W,113,91,-11.0,94,66.2%,100,57.9%,6,11.8%,10,3.9%,2,15.8%,22,6.6%,11,19.7%,6,26.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/29/24,vs.,UTA,W,115,107,-7.5,81,61.0%,95,46.0%,20,16.1%,8,3.4%,6,19.5%,49,9.2%,43,25.3%,41,34.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/27/24,vs.,BKN,W,108,81,-6.5,94,66.1%,81,40.0%,81,27.7%,5,3.1%,52,30.8%,50,9.2%,12,20.0%,15,29.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/25/24,@,ATL,L,92,109,+2.0,24,50.6%,94,45.1%,1,8.8%,14,4.4%,0,13.2%,76,12.1%,70,29.7%,78,41.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/24/24,@,DET,W,112,109,-8.0,55,55.8%,80,39.8%,90,31.2%,6,3.2%,70,34.4%,21,6.5%,10,19.4%,5,25.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/22/24,@,CLE,W,116,109,+5.0,76,59.5%,98,50.0%,1,8.9%,87,13.3%,12,22.2%,47,8.9%,9,18.9%,10,27.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/14/24,vs.,NYK,W,118,100,-3.5,99,71.1%,92,44.0%,25,17.3%,33,6.7%,19,24.0%,23,6.7%,43,25.3%,28,32.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/13/24,vs.,OKC,L,113,127,+2.5,24,50.6%,86,41.8%,25,17.3%,27,6.1%,17,23.5%,78,12.2%,24,22.4%,42,34.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/10/24,vs.,CHI,W,114,108,-5.0,52,55.2%,32,29.3%,73,26.1%,31,6.5%,62,32.6%,67,10.9%,55,27.2%,61,38.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/08/24,vs.,SAS,W,127,111,-10.0,96,67.3%,97,47.1%,38,19.5%,24,5.7%,24,25.3%,26,6.9%,15,20.7%,9,27.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/06/24,@,MIA,L,95,121,+3.5,29,51.3%,8,21.4%,94,34.5%,8,3.6%,82,38.1%,93,15.5%,38,25.0%,73,40.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/04/24,@,DET,W,111,99,-6.5,76,59.5%,73,37.8%,48,21.1%,91,14.4%,74,35.6%,23,6.7%,12,20.0%,7,26.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,02/02/24,@,MIN,W,108,106,+6.0,27,51.2%,88,42.6%,66,24.5%,41,7.4%,58,31.9%,31,7.4%,7,18.1%,5,25.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/31/24,@,SAS,W,108,98,-6.5,35,52.4%,99,50.5%,32,18.7%,65,9.9%,41,28.6%,1,2.2%,8,18.7%,1,20.9%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/29/24,@,DAL,L,129,131,+3.5,82,61.4%,39,30.9%,35,19.1%,71,10.6%,47,29.8%,64,10.6%,65,28.7%,67,39.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/28/24,vs.,PHX,W,113,98,+2.0,27,51.1%,88,42.4%,3,10.1%,90,14.1%,20,24.2%,18,6.1%,56,27.3%,34,33.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/26/24,@,MEM,L,106,107,-6.0,36,52.5%,88,42.6%,6,11.7%,53,8.5%,8,20.2%,3,3.2%,89,34.0%,56,37.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/22/24,vs.,CLE,L,99,126,+2.5,47,54.4%,64,35.9%,33,18.8%,94,15.6%,70,34.4%,9,4.7%,38,25.0%,17,29.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/21/24,vs.,MIA,W,105,87,-1.0,58,56.1%,93,44.7%,27,17.6%,50,8.2%,27,25.9%,17,5.9%,30,23.5%,16,29.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/19/24,vs.,PHI,L,109,124,+5.0,33,52.1%,29,28.7%,92,32.5%,84,12.5%,95,45.0%,56,10.0%,3,16.2%,6,26.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/17/24,@,ATL,L,104,106,+4.5,20,50.0%,54,34.0%,44,20.6%,50,8.2%,43,28.9%,61,10.3%,52,26.8%,56,37.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/15/24,@,NYK,W,98,94,+5.5,19,49.4%,70,37.4%,21,16.5%,87,13.2%,47,29.7%,68,11.0%,22,22.0%,33,33.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/13/24,@,OKC,L,100,112,+11.5,28,51.2%,21,26.7%,22,16.7%,96,16.7%,65,33.3%,89,14.4%,44,25.6%,70,40.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/12/24,@,MIA,L,96,99,+1.5,32,51.9%,11,23.3%,55,22.2%,75,11.1%,65,33.3%,56,10.0%,87,33.3%,85,43.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/09/24,vs.,MIN,L,92,113,+5.5,4,43.2%,42,31.6%,40,20.0%,41,7.4%,35,27.4%,94,15.8%,42,25.3%,75,41.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/07/24,vs.,ATL,W,117,110,+2.5,37,52.6%,21,26.7%,47,21.0%,87,13.3%,69,34.3%,71,11.4%,58,27.6%,66,39.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/05/24,@,DEN,W,122,120,+10.0,81,61.1%,66,36.5%,22,16.7%,70,10.4%,33,27.1%,19,6.2%,73,30.2%,52,36.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/03/24,@,SAC,L,135,138,+5.5,87,62.8%,43,31.7%,8,12.9%,80,11.9%,22,24.8%,82,12.9%,76,30.7%,86,43.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,01/02/24,@,GSW,L,115,121,+3.5,27,51.1%,66,36.5%,73,26.0%,2,2.1%,39,28.1%,41,8.3%,54,27.1%,46,35.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/31/23,@,PHX,L,107,112,+5.5,44,53.9%,49,33.0%,60,23.1%,14,4.4%,36,27.5%,55,9.9%,70,29.7%,68,39.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/29/23,vs.,NYK,W,117,108,+1.5,15,48.3%,40,31.0%,82,28.0%,47,8.0%,75,36.0%,56,10.0%,27,23.0%,34,33.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/27/23,vs.,PHI,L,92,112,-2.0,7,44.9%,38,30.7%,51,21.6%,68,10.2%,58,31.8%,4,3.4%,89,34.1%,57,37.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/26/23,@,WAS,W,127,119,-7.0,77,59.8%,64,36.0%,94,34.0%,18,5.0%,85,39.0%,68,11.0%,1,14.0%,4,25.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/23/23,@,IND,W,117,110,+2.5,66,57.5%,98,48.8%,46,20.9%,49,8.1%,44,29.1%,26,7.0%,1,15.1%,1,22.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/21/23,@,MIL,L,114,118,+8.5,20,49.5%,50,33.3%,73,25.9%,68,10.2%,76,36.1%,21,6.5%,33,24.1%,21,30.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/20/23,vs.,MIA,L,106,115,-5.5,27,51.1%,78,39.2%,44,20.6%,11,4.1%,22,24.7%,79,12.4%,31,23.7%,50,36.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/17/23,@,BOS,L,97,114,+9.0,5,44.0%,13,24.2%,75,26.4%,81,12.1%,83,38.5%,34,7.7%,70,29.7%,57,37.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/15/23,@,BOS,L,111,128,+5.5,58,56.2%,40,31.0%,70,25.3%,48,8.0%,65,33.3%,81,12.6%,27,23.0%,47,35.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/11/23,vs.,CLE,W,104,94,-2.0,24,50.6%,86,41.9%,72,25.8%,13,4.3%,49,30.1%,13,5.4%,25,22.6%,11,28.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/08/23,vs.,DET,W,123,91,-10.5,77,59.9%,86,41.9%,81,27.9%,8,3.5%,56,31.4%,26,7.0%,12,19.8%,7,26.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/06/23,@,CLE,L,111,121,+4.0,28,51.2%,98,49.5%,55,22.1%,29,6.3%,41,28.4%,6,4.2%,6,17.9%,2,22.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/02/23,@,BKN,L,101,129,+2.5,13,47.6%,85,41.3%,59,22.8%,43,7.6%,51,30.4%,45,8.7%,11,19.6%,12,28.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,12/01/23,vs.,WAS,W,130,125,-10.5,71,58.4%,66,36.5%,85,29.2%,2,2.1%,55,31.2%,19,6.2%,47,26.0%,30,32.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/29/23,vs.,WAS,W,139,120,-10.0,98,69.3%,96,46.9%,62,23.5%,3,2.5%,27,25.9%,45,8.6%,8,18.5%,8,27.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/26/23,vs.,CHA,W,130,117,-6.5,77,59.8%,97,47.9%,33,18.8%,20,5.2%,19,24.0%,11,5.2%,27,22.9%,11,28.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/24/23,vs.,BOS,W,113,96,+5.0,63,57.1%,98,50.0%,6,11.7%,53,8.5%,8,20.2%,6,4.3%,44,25.5%,17,29.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/22/23,vs.,DEN,W,124,119,+3.0,79,60.5%,67,36.7%,33,18.9%,82,12.2%,54,31.1%,35,7.8%,36,24.4%,30,32.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/21/23,vs.,TOR,W,126,107,-1.5,66,57.6%,98,48.5%,21,16.5%,60,9.3%,26,25.8%,19,6.2%,11,19.6%,5,25.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/19/23,@,IND,W,128,116,+4.5,50,54.9%,100,62.5%,7,12.5%,65,10.0%,13,22.5%,1,2.5%,0,12.5%,0,15.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/17/23,@,CHI,W,103,97,+3.5,51,55.1%,92,44.2%,3,10.5%,25,5.8%,2,16.3%,87,14.0%,45,25.6%,68,39.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/15/23,@,CHI,W,96,94,+2.0,5,43.9%,78,39.1%,25,17.4%,86,13.0%,51,30.4%,14,5.4%,38,25.0%,20,30.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/14/23,@,BKN,L,104,124,+2.5,40,53.1%,30,29.1%,26,17.4%,16,4.7%,12,22.1%,82,12.8%,94,36.0%,97,48.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/11/23,vs.,MIL,W,112,97,+2.5,17,48.8%,88,42.7%,27,17.7%,77,11.5%,44,29.2%,62,10.4%,5,17.7%,11,28.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/09/23,vs.,ATL,L,119,120,+3.5,34,52.2%,96,46.5%,49,21.2%,18,5.1%,29,26.3%,5,4.0%,28,23.2%,8,27.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/06/23,vs.,DAL,L,102,117,+1.5,36,52.4%,26,28.1%,92,32.6%,67,10.1%,92,42.7%,78,12.4%,4,16.9%,15,29.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/04/23,vs.,LAL,W,120,101,+3.5,34,52.2%,76,38.8%,71,25.5%,38,7.1%,63,32.7%,18,6.1%,24,22.4%,12,28.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,11/02/23,@,UTA,W,115,113,-1.5,39,53.0%,91,43.8%,53,21.9%,29,6.2%,39,28.1%,41,8.3%,12,19.8%,11,28.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,10/31/23,@,LAC,L,102,118,+6.5,20,50.0%,62,35.7%,91,32.1%,1,1.2%,65,33.3%,75,11.9%,9,19.0%,23,31.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,10/30/23,@,LAL,L,103,106,+2.5,12,47.4%,79,39.4%,25,17.3%,63,9.6%,33,26.9%,45,8.7%,38,25.0%,37,33.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,10/27/23,@,POR,W,102,97,-4.0,28,51.3%,92,44.0%,8,13.2%,81,12.1%,24,25.3%,14,5.5%,42,25.3%,22,30.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Frequency,10/25/23,vs.,HOU,W,116,86,-4.5,44,53.9%,82,40.5%,6,11.9%,91,14.3%,29,26.2%,41,8.3%,38,25.0%,34,33.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,03/17/24,vs.,TOR,W,111,96,-11.0,72,58.6%,83,77.8%,67,50.0%,60,50.0%,72,50.0%,18,25.0%,61,38.9%,28,32.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,03/15/24,@,TOR,W,113,103,-8.0,76,59.5%,58,69.2%,47,42.1%,0,0.0%,26,36.4%,56,41.7%,85,47.4%,82,45.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,03/13/24,vs.,BKN,W,114,106,-6.0,84,61.8%,40,64.0%,38,40.0%,88,66.7%,81,52.6%,69,50.0%,64,40.0%,79,43.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,03/10/24,vs.,IND,L,97,111,+1.0,4,43.1%,18,57.1%,67,50.0%,0,0.0%,17,33.3%,30,30.0%,10,24.0%,9,25.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,03/08/24,@,NYK,L,74,98,+3.0,1,38.5%,0,35.5%,16,30.8%,88,66.7%,59,45.5%,5,12.5%,30,31.2%,7,25.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,03/06/24,@,WAS,W,119,109,-6.5,86,62.5%,91,81.8%,67,50.0%,9,14.3%,49,42.4%,96,75.0%,46,35.3%,89,48.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,03/05/24,@,CHA,W,101,89,-8.5,89,63.7%,91,81.8%,54,44.4%,85,62.5%,82,52.9%,69,50.0%,42,34.6%,54,38.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,03/03/24,vs.,DET,W,113,91,-11.0,94,66.2%,93,83.3%,54,44.4%,88,66.7%,72,50.0%,87,60.0%,4,20.0%,19,30.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/29/24,vs.,UTA,W,115,107,-7.5,81,61.0%,89,80.6%,35,38.5%,88,66.7%,53,43.8%,5,12.5%,68,40.9%,30,33.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/27/24,vs.,BKN,W,108,81,-6.5,94,66.1%,69,72.7%,93,62.5%,60,50.0%,95,61.1%,34,33.3%,84,46.2%,72,42.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/25/24,@,ATL,L,92,109,+2.0,24,50.6%,10,52.9%,32,37.5%,0,0.0%,4,25.0%,80,54.5%,29,30.8%,52,37.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/24/24,@,DET,W,112,109,-8.0,55,55.8%,16,56.2%,42,40.7%,29,33.3%,38,40.0%,92,66.7%,79,44.4%,92,50.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/22/24,@,CLE,W,116,109,+5.0,76,59.5%,14,55.0%,12,28.6%,49,41.7%,28,36.8%,90,62.5%,95,52.9%,98,56.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/14/24,vs.,NYK,W,118,100,-3.5,99,71.1%,93,83.3%,87,58.3%,43,40.0%,82,52.9%,12,20.0%,95,52.6%,85,45.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/13/24,vs.,OKC,L,113,127,+2.5,24,50.6%,10,53.1%,89,58.8%,60,50.0%,89,56.5%,18,25.0%,32,31.8%,17,29.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/10/24,vs.,CHI,W,114,108,-5.0,52,55.2%,33,61.9%,89,59.1%,29,33.3%,84,53.6%,50,40.0%,33,32.0%,37,34.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/08/24,vs.,SAS,W,127,111,-10.0,96,67.3%,60,69.7%,44,41.2%,94,75.0%,67,47.6%,9,16.7%,100,66.7%,97,54.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/06/24,@,MIA,L,95,121,+3.5,29,51.3%,58,69.2%,67,50.0%,88,66.7%,79,51.7%,48,38.5%,9,23.8%,17,29.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/04/24,@,DET,W,111,99,-6.5,76,59.5%,93,83.3%,25,35.3%,29,30.8%,17,33.3%,34,33.3%,79,44.4%,70,41.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,02/02/24,@,MIN,W,108,106,+6.0,27,51.2%,67,71.9%,6,23.8%,24,28.6%,4,25.0%,26,28.6%,46,35.3%,30,33.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/31/24,@,SAS,W,108,98,-6.5,35,52.4%,33,61.9%,32,37.5%,18,25.0%,17,33.3%,0,0.0%,70,41.2%,48,36.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/29/24,@,DAL,L,129,131,+3.5,82,61.4%,75,75.0%,13,29.4%,55,44.4%,21,34.6%,50,40.0%,94,51.9%,91,48.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/28/24,vs.,PHX,W,113,98,+2.0,27,51.1%,48,66.7%,19,33.3%,24,28.6%,11,30.4%,9,16.7%,53,37.0%,30,33.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/26/24,@,MEM,L,106,107,-6.0,36,52.5%,64,71.0%,54,44.4%,50,42.9%,53,43.8%,0,0.0%,22,29.0%,10,26.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/22/24,vs.,CLE,L,99,126,+2.5,47,54.4%,44,65.0%,19,33.3%,29,33.3%,17,33.3%,92,66.7%,54,37.5%,72,42.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/21/24,vs.,MIA,W,105,87,-1.0,58,56.1%,83,77.8%,19,33.3%,24,28.6%,15,31.8%,87,60.0%,26,30.0%,45,36.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/19/24,vs.,PHI,L,109,124,+5.0,33,52.1%,68,72.2%,6,25.0%,60,50.0%,16,32.4%,84,57.1%,58,38.5%,82,45.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/17/24,@,ATL,L,104,106,+4.5,20,50.0%,94,84.6%,9,26.3%,18,25.0%,5,25.9%,4,10.0%,48,36.0%,15,28.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/15/24,@,NYK,W,98,94,+5.5,19,49.4%,18,56.7%,61,46.7%,74,54.5%,72,50.0%,12,20.0%,31,31.6%,13,27.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/13/24,@,OKC,L,100,112,+11.5,28,51.2%,75,75.0%,67,50.0%,88,66.7%,93,58.6%,32,30.8%,1,14.3%,2,20.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/12/24,@,MIA,L,96,99,+1.5,32,51.9%,99,92.3%,30,36.8%,60,50.0%,45,41.4%,62,44.4%,15,26.7%,22,30.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/09/24,vs.,MIN,L,92,113,+5.5,4,43.2%,12,54.2%,9,26.3%,29,33.3%,7,28.0%,50,40.0%,11,25.0%,22,30.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/07/24,vs.,ATL,W,117,110,+2.5,37,52.6%,63,70.8%,3,20.0%,42,38.5%,6,27.3%,86,58.3%,41,34.5%,70,41.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/05/24,@,DEN,W,122,120,+10.0,81,61.1%,29,60.9%,49,42.9%,55,44.4%,52,43.5%,9,16.7%,97,55.2%,91,48.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/03/24,@,SAC,L,135,138,+5.5,87,62.8%,0,34.8%,19,33.3%,87,63.6%,67,47.8%,90,61.5%,97,54.8%,99,56.8%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,01/02/24,@,GSW,L,115,121,+3.5,27,51.1%,34,62.1%,19,33.3%,0,0.0%,12,30.8%,45,37.5%,58,38.5%,54,38.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/31/23,@,PHX,L,107,112,+5.5,44,53.9%,79,75.9%,25,35.0%,18,25.0%,17,33.3%,5,11.1%,67,40.7%,30,33.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/29/23,vs.,NYK,W,117,108,+1.5,15,48.3%,44,65.0%,82,55.6%,60,50.0%,85,54.3%,0,0.0%,27,30.4%,3,21.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/27/23,vs.,PHI,L,92,112,-2.0,7,44.9%,56,68.4%,36,38.9%,16,22.2%,17,33.3%,34,33.3%,15,26.7%,12,27.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/26/23,@,WAS,W,127,119,-7.0,77,59.8%,75,75.0%,30,36.7%,43,40.0%,30,37.1%,91,63.6%,47,35.7%,89,48.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/23/23,@,IND,W,117,110,+2.5,66,57.5%,75,75.0%,52,43.8%,24,28.6%,36,39.1%,9,16.7%,71,41.7%,30,33.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/21/23,@,MIL,L,114,118,+8.5,20,49.5%,69,72.7%,51,43.5%,27,30.0%,38,39.4%,26,28.6%,8,23.1%,6,24.2%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/20/23,vs.,MIA,L,106,115,-5.5,27,51.1%,75,75.0%,19,33.3%,88,66.7%,33,38.1%,18,25.0%,14,26.1%,9,25.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/17/23,@,BOS,L,97,114,+9.0,5,44.0%,1,38.9%,49,42.9%,60,50.0%,59,45.2%,26,28.6%,25,29.6%,17,29.4%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/15/23,@,BOS,L,111,128,+5.5,58,56.2%,48,66.7%,47,42.1%,60,50.0%,54,44.0%,24,27.3%,81,45.0%,56,38.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/11/23,vs.,CLE,W,104,94,-2.0,24,50.6%,38,63.6%,34,38.1%,94,75.0%,54,44.0%,12,20.0%,20,28.6%,11,26.9%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/08/23,vs.,DET,W,123,91,-10.5,77,59.9%,83,77.4%,45,41.7%,29,33.3%,42,40.7%,69,50.0%,46,35.3%,59,39.1%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/06/23,@,CLE,L,111,121,+4.0,28,51.2%,73,73.7%,54,44.4%,81,60.0%,67,47.8%,0,0.0%,1,11.8%,0,9.5%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/02/23,@,BKN,L,101,129,+2.5,13,47.6%,48,66.7%,1,15.0%,50,42.9%,2,22.2%,90,62.5%,7,22.2%,39,34.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,12/01/23,vs.,WAS,W,130,125,-10.5,71,58.4%,87,79.3%,19,33.3%,98,100.0%,32,37.9%,34,33.3%,64,40.0%,56,38.7%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,11/29/23,vs.,WAS,W,139,120,-10.0,98,69.3%,25,59.4%,94,63.2%,0,0.0%,89,57.1%,95,71.4%,99,60.0%,100,63.6%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,11/26/23,vs.,CHA,W,130,117,-6.5,77,59.8%,72,73.2%,61,46.7%,0,0.0%,28,36.8%,50,40.0%,49,36.4%,48,37.0%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,11/24/23,vs.,BOS,W,113,96,+5.0,63,57.1%,41,64.1%,38,40.0%,40,37.5%,35,38.9%,69,50.0%,54,37.5%,59,39.3%,,,,,,,,,,,,,,,,,,,,
ORL,Offense: Shooting Accuracy,11/22/23,vs.,DEN,W,124,119,+3.0,79,60.5%,58,69.0%,96,66.7%,60,50.0%,95,60.9%,7,14.3%,68,40.9%,38,34.5%,,,,,,,,,,,,,,,,,,,,
