Team,Category,Date,vs,Opp,Game Result,Team Pts,Opp Pts,Spread,eFG #,eFG %,Rim #,Rim %,Short Mid #,Short Mid %,Long Mid #,Long Mid %,All Mid #,All Mid %,Corner Three #,Corner Three %,Non Corner #,Non Corner %,All Three #,All Three %,Pts/Poss %,Pts/Poss #,ALL TRANSITION Pts+/Poss %,ALL TRANSITION Pts+/Poss #,ALL TRANSITION Freq #,ALL TRANSITION Freq %,ALL TRANSITION Pts/Poss %,ALL TRANSITION Pts/Poss #,OFF STEALS Pts+/Poss %,OFF STEALS Pts+/Poss #,OFF STEALS Freq #,OFF STEALS Freq %,OFF STEALS Pts/Poss %,OFF STEALS Pts/Poss #,OFF LIVE REBOUNDS Pts+/Poss %,OFF LIVE REBOUNDS Pts+/Poss #,OFF LIVE REBOUNDS Freq #,OFF LIVE REBOUNDS Freq %,OFF LIVE REBOUNDS Pts/Poss %,OFF LIVE REBOUNDS Pts/Poss #
BOS,Offense: Play Context: Transition,03/18/24,vs.,DET,W,119,94,-15.0,,,,,,,,,,,,,,,,,81,126.6,63,3.9,16,10.6%,73,150.0,8,-1.8,38,62.5%,15,80.0,90,5.7,5,13.2%,98,220.0
BOS,Offense: Play Context: Transition,03/17/24,@,WAS,W,130,104,-14.5,,,,,,,,,,,,,,,,,90,132.7,61,3.7,78,18.4%,42,120.0,76,3.3,43,66.7%,32,116.7,43,0.4,82,38.7%,51,122.2
BOS,Offense: Play Context: Transition,03/14/24,vs.,PHX,W,127,112,-5.5,,,,,,,,,,,,,,,,,94,136.7,98,12.0,75,17.8%,96,186.7,99,9.9,62,72.7%,92,225.0,65,2.3,45,26.9%,68,142.9
BOS,Offense: Play Context: Transition,03/12/24,@,UTA,W,123,107,-6.5,,,,,,,,,,,,,,,,,94,136.7,88,7.9,57,15.6%,91,175.0,53,1.6,72,80.0%,53,150.0,92,6.3,59,31.2%,92,187.5
BOS,Offense: Play Context: Transition,03/11/24,@,POR,W,121,99,-11.5,,,,,,,,,,,,,,,,,92,133.7,88,7.9,80,18.6%,68,143.8,96,6.2,79,83.3%,78,200.0,59,1.7,76,36.7%,48,118.2
BOS,Offense: Play Context: Transition,03/09/24,@,PHX,W,117,107,-5.5,,,,,,,,,,,,,,,,,64,120.6,27,-0.2,9,9.3%,17,100.0,10,-1.6,28,57.1%,6,50.0,56,1.5,5,13.3%,71,150.0
BOS,Offense: Play Context: Transition,03/07/24,@,DEN,L,109,115,-2.0,,,,,,,,,,,,,,,,,32,110.3,7,-4.3,64,16.5%,8,80.0,9,-1.7,79,83.3%,15,80.0,16,-2.6,64,32.4%,18,80.0
BOS,Offense: Play Context: Transition,03/05/24,@,CLE,L,104,105,-8.5,,,,,,,,,,,,,,,,,30,109.5,35,0.5,22,11.6%,42,120.0,95,5.9,14,50.0%,98,300.0,4,-5.4,21,20.5%,5,42.9
BOS,Offense: Play Context: Transition,03/03/24,vs.,GSW,W,140,88,-8.0,,,,,,,,,,,,,,,,,100,155.4,99,14.2,50,14.9%,100,220.0,89,4.7,72,80.0%,78,200.0,99,11.1,13,17.6%,100,280.0
BOS,Offense: Play Context: Transition,03/01/24,vs.,DAL,W,138,110,-8.5,,,,,,,,,,,,,,,,,97,139.6,67,4.4,4,7.7%,89,171.4,71,2.8,63,75.0%,78,200.0,57,1.6,3,11.4%,71,150.0
BOS,Offense: Play Context: Transition,02/27/24,vs.,PHI,W,117,99,-11.5,,,,,,,,,,,,,,,,,73,123.7,92,9.0,32,12.9%,91,175.0,82,3.7,28,57.1%,78,200.0,87,5.3,13,17.8%,82,162.5
BOS,Offense: Play Context: Transition,02/24/24,@,NYK,W,116,102,-6.0,,,,,,,,,,,,,,,,,99,145.0,58,3.4,20,11.2%,69,144.4,53,1.6,38,62.5%,49,140.0,60,1.8,10,16.7%,71,150.0
BOS,Offense: Play Context: Transition,02/22/24,@,CHI,W,129,112,-8.5,,,,,,,,,,,,,,,,,88,130.9,76,5.7,31,12.8%,85,163.6,74,3.1,72,80.0%,53,150.0,68,2.6,6,13.8%,94,200.0
BOS,Offense: Play Context: Transition,02/14/24,vs.,BKN,W,136,86,-11.5,,,,,,,,,,,,,,,,,99,146.4,69,4.7,82,18.8%,50,127.3,3,-3.3,14,50.0%,0,0.0,89,5.5,39,25.7%,63,137.5
BOS,Offense: Play Context: Transition,02/13/24,@,BKN,W,118,110,-8.0,,,,,,,,,,,,,,,,,69,122.1,55,3.1,58,15.8%,44,121.4,69,2.7,14,50.0%,78,200.0,43,0.4,78,37.5%,26,100.0
BOS,Offense: Play Context: Transition,02/11/24,@,MIA,W,110,106,-8.0,,,,,,,,,,,,,,,,,69,122.2,15,-2.2,4,7.8%,5,71.4,99,,0,0.0%,99,,19,-2.2,19,19.4%,13,71.4
BOS,Offense: Play Context: Transition,02/09/24,vs.,WAS,W,133,129,-18.0,,,,,,,,,,,,,,,,,64,120.4,19,-1.4,13,10.2%,17,100.0,18,-0.8,43,66.7%,18,100.0,33,-0.6,4,12.5%,26,100.0
BOS,Offense: Play Context: Transition,02/07/24,vs.,ATL,W,125,117,-11.5,,,,,,,,,,,,,,,,,63,120.2,14,-2.3,10,9.6%,5,70.0,49,1.4,43,66.7%,53,150.0,10,-3.7,8,15.4%,2,16.7
BOS,Offense: Play Context: Transition,02/04/24,vs.,MEM,W,131,91,-19.5,,,,,,,,,,,,,,,,,90,132.6,69,4.7,48,14.6%,63,138.5,93,5.5,72,80.0%,69,175.0,33,-0.6,3,11.4%,26,100.0
BOS,Offense: Play Context: Transition,02/01/24,vs.,LAL,L,105,114,-15.5,,,,,,,,,,,,,,,,,23,107.1,14,-2.3,63,16.3%,16,93.8,24,-0.3,14,50.0%,18,100.0,20,-2.0,72,35.0%,26,92.9
BOS,Offense: Play Context: Transition,01/30/24,vs.,IND,W,129,124,-8.5,,,,,,,,,,,,,,,,,87,130.3,43,1.6,70,17.2%,47,123.5,5,-2.6,43,66.7%,6,50.0,81,4.2,84,39.4%,71,146.2
BOS,Offense: Play Context: Transition,01/29/24,vs.,NOP,W,118,112,-8.0,,,,,,,,,,,,,,,,,67,121.6,17,-1.7,28,12.4%,17,100.0,37,0.6,11,42.9%,42,133.3,18,-2.3,43,26.5%,23,88.9
BOS,Offense: Play Context: Transition,01/27/24,vs.,LAC,L,96,115,-7.0,,,,,,,,,,,,,,,,,1,82.2,88,8.0,18,11.0%,96,187.5,46,1.2,91,100.0%,78,200.0,94,6.9,48,28.0%,92,185.7
BOS,Offense: Play Context: Transition,01/25/24,@,MIA,W,143,110,-8.5,,,,,,,,,,,,,,,,,100,151.8,73,5.2,47,14.5%,56,133.3,39,0.7,91,100.0%,42,133.3,83,4.5,35,24.3%,59,133.3
BOS,Offense: Play Context: Transition,01/22/24,@,DAL,W,119,110,-2.5,,,,,,,,,,,,,,,,,61,119.0,31,0.2,88,20.0%,37,115.0,9,-1.7,56,71.4%,15,80.0,61,1.9,81,38.5%,55,126.7
BOS,Offense: Play Context: Transition,01/21/24,@,HOU,W,116,107,-11.5,,,,,,,,,,,,,,,,,30,109.4,17,-1.8,35,13.2%,17,100.0,4,-2.7,32,60.0%,9,66.7,61,1.9,14,17.9%,71,150.0
BOS,Offense: Play Context: Transition,01/19/24,vs.,DEN,L,100,102,-7.0,,,,,,,,,,,,,,,,,57,117.6,89,8.2,5,8.2%,99,214.3,92,5.2,72,80.0%,92,225.0,49,0.8,1,7.7%,71,150.0
BOS,Offense: Play Context: Transition,01/17/24,vs.,SAS,W,117,98,-14.5,,,,,,,,,,,,,,,,,84,128.1,39,1.2,4,7.9%,35,114.3,38,0.6,63,75.0%,42,133.3,45,0.5,3,11.1%,26,100.0
BOS,Offense: Play Context: Transition,01/15/24,@,TOR,W,105,96,-6.5,,,,,,,,,,,,,,,,,19,105.0,80,6.3,25,12.0%,87,166.7,58,1.9,4,33.3%,98,300.0,82,4.4,30,22.9%,77,154.5
BOS,Offense: Play Context: Transition,01/13/24,vs.,HOU,W,145,113,-15.0,,,,,,,,,,,,,,,,,95,137.5,54,2.9,51,15.0%,50,127.3,36,0.5,43,66.7%,37,125.0,66,2.4,40,25.8%,56,128.6
BOS,Offense: Play Context: Transition,01/11/24,@,MIL,L,102,135,+2.5,,,,,,,,,,,,,,,,,5,95.9,62,3.8,28,12.3%,61,137.5,25,-0.2,14,50.0%,18,100.0,79,4.0,92,44.4%,68,142.9
BOS,Offense: Play Context: Transition,01/10/24,vs.,MIN,W,127,120,-10.5,,,,,,,,,,,,,,,,,69,122.1,9,-3.5,22,11.5%,5,70.0,68,2.6,8,40.0%,95,250.0,2,-6.1,39,25.6%,2,25.0
BOS,Offense: Play Context: Transition,01/08/24,@,IND,L,131,133,-3.5,,,,,,,,,,,,,,,,,85,128.7,60,3.6,12,9.9%,45,122.2,57,1.9,4,33.3%,78,200.0,38,-0.1,46,27.6%,20,85.7
BOS,Offense: Play Context: Transition,01/06/24,@,IND,W,118,101,-7.0,,,,,,,,,,,,,,,,,48,115.0,62,3.8,60,16.0%,63,138.5,78,3.4,43,66.7%,78,200.0,12,-3.3,31,23.3%,8,57.1
BOS,Offense: Play Context: Transition,01/05/24,vs.,UTA,W,126,97,-14.0,,,,,,,,,,,,,,,,,89,132.1,96,11.2,99,25.9%,82,160.0,32,0.4,79,83.3%,33,120.0,97,8.5,92,44.1%,83,164.3
BOS,Offense: Play Context: Transition,01/02/24,@,OKC,L,123,127,-4.0,,,,,,,,,,,,,,,,,75,124.2,53,2.8,62,16.2%,41,118.8,68,2.6,11,42.9%,78,200.0,41,0.2,90,43.3%,26,100.0
BOS,Offense: Play Context: Transition,12/31/23,@,SAS,W,134,101,-14.5,,,,,,,,,,,,,,,,,96,138.3,15,-2.1,50,14.8%,30,110.0,56,1.8,72,80.0%,53,150.0,9,-3.8,32,23.5%,19,83.3
BOS,Offense: Play Context: Transition,12/29/23,vs.,TOR,W,120,118,-5.0,,,,,,,,,,,,,,,,,73,123.7,40,1.2,1,6.2%,64,140.0,24,-0.3,43,66.7%,18,100.0,56,1.5,2,10.3%,83,166.7
BOS,Offense: Play Context: Transition,12/28/23,vs.,DET,W,128,122,-17.0,,,,,,,,,,,,,,,,,59,118.5,36,0.7,50,14.8%,35,114.3,30,0.3,14,50.0%,33,120.0,44,0.5,69,34.4%,40,111.1
BOS,Offense: Play Context: Transition,12/25/23,@,LAL,W,126,115,-5.0,,,,,,,,,,,,,,,,,87,129.9,93,9.2,97,22.7%,76,152.4,64,2.4,38,62.5%,60,160.0,85,4.9,96,48.5%,65,140.0
BOS,Offense: Play Context: Transition,12/23/23,@,LAC,W,145,108,-4.5,,,,,,,,,,,,,,,,,99,146.3,99,15.1,97,23.2%,91,175.0,21,-0.5,63,75.0%,18,100.0,100,17.1,97,50.0%,97,208.3
BOS,Offense: Play Context: Transition,12/20/23,@,SAC,W,144,119,+3.5,,,,,,,,,,,,,,,,,100,161.0,98,12.5,98,24.4%,85,163.2,98,7.5,91,100.0%,78,200.0,85,4.9,96,48.3%,71,146.2
BOS,Offense: Play Context: Transition,12/19/23,@,GSW,L,126,132,-5.0,,,,,,,,,,,,,,,,,57,117.8,12,-2.8,87,19.6%,17,95.2,17,-0.8,91,100.0%,18,100.0,30,-0.9,79,37.8%,26,100.0
BOS,Offense: Play Context: Transition,12/17/23,vs.,ORL,W,114,97,-9.0,,,,,,,,,,,,,,,,,59,118.3,90,8.5,61,16.1%,89,171.4,23,-0.3,14,50.0%,18,100.0,97,8.8,58,31.0%,91,183.3
BOS,Offense: Play Context: Transition,12/15/23,vs.,ORL,W,128,111,-5.5,,,,,,,,,,,,,,,,,93,135.2,56,3.2,64,16.5%,52,128.6,77,3.3,24,53.8%,51,142.9,37,-0.1,75,36.4%,43,114.3
BOS,Offense: Play Context: Transition,12/14/23,vs.,CLE,W,116,107,-8.5,,,,,,,,,,,,,,,,,66,121.1,82,6.6,30,12.6%,87,166.7,20,-0.6,28,57.1%,18,100.0,95,7.2,40,25.8%,94,200.0
BOS,Offense: Play Context: Transition,12/12/23,vs.,CLE,W,120,113,-11.0,,,,,,,,,,,,,,,,,74,124.0,32,0.2,38,13.5%,29,108.3,60,2.1,70,77.8%,51,142.9,9,-3.8,8,15.2%,0,0.0
BOS,Offense: Play Context: Transition,12/08/23,vs.,NYK,W,133,123,-7.5,,,,,,,,,,,,,,,,,93,135.1,78,5.9,9,9.3%,92,177.8,50,1.5,28,57.1%,53,150.0,82,4.4,17,19.2%,94,200.0
BOS,Offense: Play Context: Transition,12/04/23,@,IND,L,112,122,-4.5,,,,,,,,,,,,,,,,,42,113.1,11,-2.8,34,13.1%,7,76.9,68,2.6,32,60.0%,78,200.0,3,-5.4,31,23.3%,4,40.0
BOS,Offense: Play Context: Transition,12/01/23,vs.,PHI,W,125,119,-12.0,,,,,,,,,,,,,,,,,64,120.4,44,1.7,57,15.5%,42,120.0,90,4.9,54,70.0%,68,171.4,13,-3.2,36,25.0%,14,75.0
BOS,Offense: Play Context: Transition,11/28/23,vs.,CHI,W,124,97,-12.5,,,,,,,,,,,,,,,,,91,133.7,76,5.7,43,14.1%,73,150.0,80,3.6,79,83.3%,73,180.0,63,2.1,23,21.1%,56,128.6
BOS,Offense: Play Context: Transition,11/26/23,vs.,ATL,W,113,103,-7.5,,,,,,,,,,,,,,,,,35,111.0,30,0.0,42,14.0%,37,115.4,77,3.3,25,55.6%,60,160.0,8,-4.1,19,20.0%,13,71.4
BOS,Offense: Play Context: Transition,11/24/23,@,ORL,L,96,113,-5.0,,,,,,,,,,,,,,,,,4,94.0,45,1.8,60,16.0%,44,121.4,59,2.0,54,70.0%,41,128.6,49,0.9,54,29.6%,59,133.3
BOS,Offense: Play Context: Transition,11/22/23,vs.,MIL,W,119,116,-6.0,,,,,,,,,,,,,,,,,57,117.8,34,0.5,75,17.8%,25,105.6,39,0.7,43,66.7%,53,150.0,37,-0.2,87,41.0%,26,100.0
BOS,Offense: Play Context: Transition,11/20/23,@,CHA,L,118,121,-8.5,,,,,,,,,,,,,,,,,29,109.3,18,-1.7,25,12.0%,17,100.0,3,-3.2,14,50.0%,0,0.0,56,1.5,45,27.0%,58,130.0
BOS,Offense: Play Context: Transition,11/19/23,@,MEM,W,102,100,-12.0,,,,,,,,,,,,,,,,,31,109.7,27,-0.2,10,9.7%,12,87.5,54,1.7,32,60.0%,64,166.7,21,-1.9,10,16.7%,4,40.0
BOS,Offense: Play Context: Transition,11/17/23,@,TOR,W,108,105,-9.0,,,,,,,,,,,,,,,,,32,110.2,7,-4.3,63,16.3%,11,85.7,4,-2.7,91,100.0%,6,50.0,24,-1.6,57,30.6%,26,100.0
BOS,Offense: Play Context: Transition,11/15/23,@,PHI,W,117,107,-1.5,,,,,,,,,,,,,,,,,76,125.0,81,6.4,63,16.3%,80,157.1,66,2.5,56,71.4%,60,160.0,78,3.9,56,30.3%,77,155.6
BOS,Offense: Play Context: Transition,11/13/23,vs.,NYK,W,114,98,-9.5,,,,,,,,,,,,,,,,,92,134.1,53,2.9,0,4.7%,91,175.0,41,0.8,43,66.7%,53,150.0,62,2.0,1,6.9%,94,200.0
BOS,Offense: Play Context: Transition,11/11/23,vs.,TOR,W,117,94,-9.0,,,,,,,,,,,,,,,,,66,121.2,28,-0.1,9,9.4%,35,114.3,13,-1.3,91,100.0%,0,0.0,53,1.2,17,18.9%,59,133.3
BOS,Offense: Play Context: Transition,11/10/23,vs.,BKN,W,121,107,-12.0,,,,,,,,,,,,,,,,,90,132.1,40,1.3,65,16.7%,37,115.4,60,2.0,8,40.0%,78,200.0,31,-0.8,75,36.4%,26,100.0
BOS,Offense: Play Context: Transition,11/08/23,@,PHI,L,103,106,-2.5,,,,,,,,,,,,,,,,,15,103.0,33,0.3,83,19.0%,31,110.5,58,1.9,91,100.0%,37,125.0,24,-1.6,64,32.4%,26,100.0
BOS,Offense: Play Context: Transition,11/06/23,@,MIN,L,109,114,-3.5,,,,,,,,,,,,,,,,,11,100.9,77,5.7,25,12.0%,87,166.7,69,2.7,38,61.5%,59,157.1,72,3.0,7,14.7%,90,180.0
BOS,Offense: Play Context: Transition,11/04/23,@,BKN,W,124,114,-10.0,,,,,,,,,,,,,,,,,75,124.2,26,-0.3,70,17.2%,17,100.0,38,0.6,63,75.0%,18,100.0,41,0.2,65,32.5%,37,108.3
BOS,Offense: Play Context: Transition,11/01/23,vs.,IND,W,155,104,-13.5,,,,,,,,,,,,,,,,,94,136.3,71,5.0,72,17.5%,67,142.9,61,2.1,14,50.0%,78,200.0,71,2.9,61,31.6%,59,133.3
BOS,Offense: Play Context: Transition,10/30/23,@,WAS,W,126,107,-10.0,,,,,,,,,,,,,,,,,94,136.7,99,13.1,98,24.1%,94,181.3,98,7.8,43,66.7%,90,216.7,88,5.3,92,44.8%,80,160.0
BOS,Offense: Play Context: Transition,10/27/23,vs.,MIA,W,119,111,-8.5,,,,,,,,,,,,,,,,,67,121.4,47,2.0,54,15.3%,46,123.1,1,-3.9,83,85.7%,5,40.0,85,5.0,21,20.5%,86,171.4
BOS,Offense: Play Context: Transition,10/25/23,@,NYK,W,108,104,-4.0,,,,,,,,,,,,,,,,,40,112.6,67,4.4,39,13.7%,70,145.5,37,0.6,14,50.0%,42,133.3,78,3.8,39,25.6%,71,150.0
BOS,Defense: Shooting Frequency,03/18/24,vs.,DET,W,119,94,-15.0,85,48.2%,93,20.2%,10,31.5%,8,14.6%,4,46.1%,63,7.9%,53,25.8%,62,33.7%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/17/24,@,WAS,W,130,104,-14.5,69,51.7%,76,27.4%,17,28.4%,48,8.4%,21,36.8%,48,9.5%,51,26.3%,52,35.8%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/14/24,vs.,PHX,W,127,112,-5.5,57,53.8%,90,22.7%,16,28.9%,1,19.6%,2,48.5%,94,4.1%,62,24.7%,86,28.9%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/12/24,@,UTA,W,123,107,-6.5,40,56.4%,98,14.3%,1,42.9%,56,7.7%,1,50.5%,65,7.7%,42,27.5%,55,35.2%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/11/24,@,POR,W,121,99,-11.5,68,51.8%,83,25.6%,10,31.4%,21,11.6%,7,43.0%,91,4.7%,48,26.7%,75,31.4%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/09/24,@,PHX,W,117,107,-5.5,45,55.7%,70,29.0%,27,25.8%,20,11.8%,19,37.6%,79,6.5%,47,26.9%,63,33.3%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/07/24,@,DEN,L,109,115,-2.0,65,52.2%,4,46.9%,54,20.8%,22,11.5%,39,32.3%,58,8.3%,100,12.5%,99,20.8%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/05/24,@,CLE,L,104,105,-8.5,53,54.4%,51,33.0%,81,16.0%,69,6.4%,87,22.3%,47,9.6%,8,35.1%,10,44.7%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/03/24,vs.,GSW,W,140,88,-8.0,99,40.3%,37,35.7%,59,20.0%,76,5.7%,74,25.7%,42,10.0%,35,28.6%,37,38.6%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,03/01/24,vs.,DAL,W,138,110,-8.5,69,51.7%,57,31.6%,30,25.3%,48,8.4%,33,33.7%,88,5.3%,31,29.5%,58,34.7%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/27/24,vs.,PHI,W,117,99,-11.5,86,47.8%,95,18.5%,8,32.6%,78,5.4%,18,38.0%,66,7.6%,6,35.9%,14,43.5%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/24/24,@,NYK,W,116,102,-6.0,63,52.5%,81,26.2%,49,21.4%,49,8.3%,53,29.8%,91,4.8%,2,39.3%,12,44.0%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/22/24,@,CHI,W,129,112,-8.5,65,52.2%,10,43.3%,74,17.5%,23,11.3%,57,28.9%,94,4.1%,68,23.7%,90,27.8%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/14/24,vs.,BKN,W,136,86,-11.5,100,38.1%,90,22.4%,37,23.9%,1,19.4%,7,43.3%,25,11.9%,76,22.4%,59,34.3%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/13/24,@,BKN,W,118,110,-8.0,28,58.9%,53,32.6%,61,19.8%,51,8.1%,62,27.9%,61,8.1%,19,31.4%,32,39.5%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/11/24,@,MIA,W,110,106,-8.0,88,47.4%,84,25.0%,13,30.0%,74,6.0%,24,36.0%,42,10.0%,34,29.0%,34,39.0%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/09/24,vs.,WAS,W,133,129,-18.0,32,57.9%,95,18.6%,17,28.4%,65,6.9%,27,35.3%,75,6.9%,3,39.2%,7,46.1%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/07/24,vs.,ATL,W,125,117,-11.5,78,50.0%,48,33.6%,30,25.2%,77,5.6%,47,30.8%,23,12.1%,71,23.4%,54,35.5%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/04/24,vs.,MEM,W,131,91,-19.5,89,47.0%,83,25.6%,28,25.6%,30,10.5%,24,36.0%,61,8.1%,26,30.2%,37,38.4%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,02/01/24,vs.,LAL,L,105,114,-15.5,77,50.5%,81,26.2%,35,24.3%,9,14.6%,16,38.8%,65,7.8%,44,27.2%,57,35.0%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/30/24,vs.,IND,W,129,124,-8.5,71,51.4%,84,25.0%,12,30.4%,21,11.6%,9,42.0%,92,4.5%,35,28.6%,66,33.0%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/29/24,vs.,NOP,W,118,112,-8.0,42,56.0%,93,20.2%,13,29.8%,11,13.8%,6,43.6%,35,10.6%,56,25.5%,49,36.2%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/27/24,vs.,LAC,L,96,115,-7.0,62,52.7%,64,30.4%,24,26.6%,32,10.1%,22,36.7%,67,7.6%,57,25.3%,68,32.9%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/25/24,@,MIA,W,143,110,-8.5,57,53.7%,97,16.7%,21,27.4%,9,14.3%,9,41.7%,4,16.7%,59,25.0%,22,41.7%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/22/24,@,DAL,W,119,110,-2.5,67,52.1%,39,35.4%,76,17.2%,51,8.1%,76,25.3%,31,11.1%,38,28.3%,32,39.4%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/21/24,@,HOU,W,116,107,-11.5,80,49.5%,28,37.6%,37,23.8%,90,4.0%,63,27.7%,74,6.9%,41,27.7%,58,34.7%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/19/24,vs.,DEN,L,100,102,-7.0,38,56.8%,98,14.3%,42,22.6%,0,26.2%,2,48.8%,58,8.3%,35,28.6%,45,36.9%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/17/24,vs.,SAS,W,117,98,-14.5,82,49.4%,40,35.2%,26,26.1%,76,5.7%,42,31.8%,84,5.7%,44,27.3%,67,33.0%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/15/24,@,TOR,W,105,96,-6.5,97,42.1%,46,34.0%,18,28.2%,65,6.8%,28,35.0%,4,16.5%,99,14.6%,76,31.1%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/13/24,vs.,HOU,W,145,113,-15.0,88,47.3%,36,35.9%,47,21.8%,15,12.8%,29,34.6%,95,3.8%,55,25.6%,84,29.5%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/11/24,@,MIL,L,102,135,+2.5,2,69.7%,67,29.5%,56,20.5%,56,7.7%,60,28.2%,39,10.3%,17,32.1%,19,42.3%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/10/24,vs.,MIN,W,127,120,-10.5,57,53.7%,97,16.7%,4,36.3%,11,13.7%,1,50.0%,64,7.8%,57,25.5%,63,33.3%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/08/24,@,IND,L,131,133,-3.5,12,63.2%,77,27.3%,35,24.2%,63,7.1%,44,31.3%,42,10.1%,20,31.3%,23,41.4%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/06/24,@,IND,W,118,101,-7.0,92,45.6%,14,41.8%,97,10.2%,72,6.1%,98,16.3%,71,7.1%,9,34.7%,21,41.8%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/05/24,vs.,UTA,W,126,97,-14.0,97,42.3%,51,32.9%,37,23.7%,68,6.6%,49,30.3%,78,6.6%,26,30.3%,45,36.8%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,01/02/24,@,OKC,L,123,127,-4.0,12,63.3%,63,30.5%,52,21.1%,59,7.4%,59,28.4%,19,12.6%,37,28.4%,25,41.1%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/31/23,@,SAS,W,134,101,-14.5,84,48.6%,30,37.3%,94,12.0%,53,8.0%,92,20.0%,95,4.0%,3,38.7%,18,42.7%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/29/23,vs.,TOR,W,120,118,-5.0,44,55.9%,89,23.2%,35,24.2%,33,10.1%,30,34.3%,72,7.1%,7,35.4%,18,42.4%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/28/23,vs.,DET,W,128,122,-17.0,53,54.5%,58,31.5%,82,15.7%,11,13.9%,53,29.6%,9,14.8%,67,24.1%,35,38.9%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/25/23,@,LAL,W,126,115,-5.0,46,55.6%,61,30.9%,19,27.8%,31,10.3%,18,38.1%,81,6.2%,62,24.7%,77,30.9%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/23/23,@,LAC,W,145,108,-4.5,56,53.9%,45,34.2%,49,21.5%,32,10.1%,43,31.6%,67,7.6%,49,26.6%,60,34.2%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/20/23,@,SAC,W,144,119,+3.5,17,61.7%,82,25.9%,22,27.1%,92,3.5%,48,30.6%,60,8.2%,7,35.3%,14,43.5%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/19/23,@,GSW,L,126,132,-5.0,46,55.6%,91,22.1%,17,28.3%,71,6.2%,29,34.5%,93,4.4%,3,38.9%,15,43.4%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/17/23,vs.,ORL,W,114,97,-9.0,95,44.0%,87,24.2%,25,26.4%,18,12.1%,17,38.5%,65,7.7%,30,29.7%,43,37.4%,,,,,,,,,,,,,,,,,,,,
BOS,Defense: Shooting Frequency,12/15/23,vs.,ORL,W,128,111,-5.5,41,56.2%,60,31.0%,30,25.3%,52,8.0%,34,33.3%,19,12.6%,73,23.0%,53,35.6%,,,,,,,,,,,,,,,,,,,,
